file1,file2,score,user_relation,score_with_nonoise
105.wav,176.wav,tensor([0.2217]),different,tensor([-0.0210])
105.wav,177.wav,tensor([0.2192]),different,tensor([0.0993])
105.wav,178.wav,tensor([0.2542]),different,tensor([0.1371])
105.wav,179.wav,tensor([0.1639]),different,tensor([0.0537])
105.wav,180.wav,tensor([0.1665]),different,tensor([0.1577])
105.wav,181.wav,tensor([0.2631]),different,tensor([0.2231])
105.wav,182.wav,tensor([0.2988]),different,tensor([0.1937])
105.wav,183.wav,tensor([0.3273]),different,tensor([0.2474])
105.wav,184.wav,tensor([0.3475]),different,tensor([0.1874])
105.wav,185.wav,tensor([0.3618]),different,tensor([0.2426])
105.wav,186.wav,tensor([0.1929]),different,tensor([0.1812])
105.wav,187.wav,tensor([0.3965]),different,tensor([0.2595])
105.wav,188.wav,tensor([0.3729]),different,tensor([0.2594])
105.wav,189.wav,tensor([0.3085]),different,tensor([0.3002])
105.wav,190.wav,tensor([0.3083]),different,tensor([0.2701])
105.wav,191.wav,tensor([0.2514]),different,tensor([0.2273])
105.wav,192.wav,tensor([0.2076]),different,tensor([0.1806])
105.wav,193.wav,tensor([0.1528]),different,tensor([0.0039])
105.wav,194.wav,tensor([0.2818]),different,tensor([0.1175])
105.wav,195.wav,tensor([0.1791]),different,tensor([0.1249])
105.wav,196.wav,tensor([0.2038]),different,tensor([0.2751])
105.wav,197.wav,tensor([0.2092]),different,tensor([0.2997])
105.wav,198.wav,tensor([0.2028]),different,tensor([0.3703])
105.wav,199.wav,tensor([0.2835]),different,tensor([0.3097])
105.wav,200.wav,tensor([0.2329]),different,tensor([0.3401])
106.wav,107.wav,tensor([0.7200]),same,tensor([0.6763])
106.wav,108.wav,tensor([0.7242]),same,tensor([0.6361])
106.wav,109.wav,tensor([0.7813]),same,tensor([0.6862])
106.wav,110.wav,tensor([0.7904]),same,tensor([0.7284])
106.wav,111.wav,tensor([0.2854]),different,tensor([0.3214])
106.wav,112.wav,tensor([0.3506]),different,tensor([0.2713])
106.wav,113.wav,tensor([0.2915]),different,tensor([0.2587])
106.wav,114.wav,tensor([0.3166]),different,tensor([0.3410])
106.wav,115.wav,tensor([0.3349]),different,tensor([0.3485])
106.wav,116.wav,tensor([0.4816]),different,tensor([0.3363])
106.wav,117.wav,tensor([0.3532]),different,tensor([0.2732])
106.wav,118.wav,tensor([0.3293]),different,tensor([0.2427])
106.wav,119.wav,tensor([0.3250]),different,tensor([0.1846])
106.wav,120.wav,tensor([0.3904]),different,tensor([0.0608])
106.wav,121.wav,tensor([0.1786]),different,tensor([0.0109])
106.wav,122.wav,tensor([0.0835]),different,tensor([0.0462])
106.wav,123.wav,tensor([0.2069]),different,tensor([-0.0654])
106.wav,124.wav,tensor([0.1215]),different,tensor([0.0657])
106.wav,125.wav,tensor([0.1504]),different,tensor([0.1266])
106.wav,126.wav,tensor([0.3058]),different,tensor([0.1301])
106.wav,127.wav,tensor([0.2584]),different,tensor([0.1726])
106.wav,128.wav,tensor([0.2003]),different,tensor([0.0391])
106.wav,129.wav,tensor([0.3053]),different,tensor([0.0905])
106.wav,130.wav,tensor([0.3070]),different,tensor([0.0784])
106.wav,131.wav,tensor([0.4120]),different,tensor([0.3900])
106.wav,132.wav,tensor([0.3105]),different,tensor([0.3417])
106.wav,133.wav,tensor([0.2674]),different,tensor([0.1121])
106.wav,134.wav,tensor([0.2216]),different,tensor([0.1676])
106.wav,135.wav,tensor([0.3113]),different,tensor([0.2640])
106.wav,136.wav,tensor([0.2080]),different,tensor([0.1774])
106.wav,137.wav,tensor([0.1269]),different,tensor([0.2232])
106.wav,138.wav,tensor([0.1973]),different,tensor([0.1822])
106.wav,139.wav,tensor([0.2628]),different,tensor([0.2455])
106.wav,140.wav,tensor([0.2321]),different,tensor([0.2848])
106.wav,141.wav,tensor([0.3099]),different,tensor([0.1971])
106.wav,142.wav,tensor([0.2900]),different,tensor([0.1764])
106.wav,143.wav,tensor([0.2970]),different,tensor([0.2256])
106.wav,144.wav,tensor([0.2274]),different,tensor([0.1203])
106.wav,145.wav,tensor([0.2860]),different,tensor([0.1198])
106.wav,146.wav,tensor([0.1630]),different,tensor([0.2379])
106.wav,147.wav,tensor([0.4064]),different,tensor([0.4126])
106.wav,148.wav,tensor([0.2400]),different,tensor([0.2188])
106.wav,149.wav,tensor([0.3593]),different,tensor([0.2024])
106.wav,150.wav,tensor([0.1572]),different,tensor([0.1769])
106.wav,151.wav,tensor([0.1146]),different,tensor([0.1465])
106.wav,152.wav,tensor([0.1742]),different,tensor([0.3335])
106.wav,153.wav,tensor([0.1505]),different,tensor([0.2021])
106.wav,154.wav,tensor([0.1418]),different,tensor([0.2744])
106.wav,155.wav,tensor([0.1884]),different,tensor([0.3337])
106.wav,156.wav,tensor([0.2037]),different,tensor([0.2749])
106.wav,157.wav,tensor([0.1916]),different,tensor([0.3140])
106.wav,158.wav,tensor([0.2205]),different,tensor([0.1640])
106.wav,159.wav,tensor([0.1970]),different,tensor([0.2701])
106.wav,160.wav,tensor([0.2676]),different,tensor([0.2726])
106.wav,161.wav,tensor([0.1495]),different,tensor([0.0945])
106.wav,162.wav,tensor([0.1377]),different,tensor([0.0520])
106.wav,163.wav,tensor([0.1768]),different,tensor([0.0289])
106.wav,164.wav,tensor([0.1927]),different,tensor([0.1807])
106.wav,165.wav,tensor([0.2618]),different,tensor([0.1083])
106.wav,166.wav,tensor([0.1884]),different,tensor([0.1510])
106.wav,167.wav,tensor([0.0822]),different,tensor([0.0626])
106.wav,168.wav,tensor([0.1845]),different,tensor([0.0283])
106.wav,169.wav,tensor([0.1535]),different,tensor([0.0049])
106.wav,170.wav,tensor([0.0771]),different,tensor([-0.0264])
106.wav,171.wav,tensor([0.1120]),different,tensor([0.1956])
106.wav,172.wav,tensor([0.1390]),different,tensor([0.2405])
106.wav,173.wav,tensor([0.0796]),different,tensor([0.2322])
106.wav,174.wav,tensor([0.1282]),different,tensor([0.1161])
106.wav,175.wav,tensor([0.1977]),different,tensor([0.2856])
106.wav,176.wav,tensor([0.1426]),different,tensor([-0.0398])
106.wav,177.wav,tensor([0.0523]),different,tensor([0.1362])
106.wav,178.wav,tensor([0.1347]),different,tensor([0.1462])
106.wav,179.wav,tensor([0.1107]),different,tensor([0.1084])
106.wav,180.wav,tensor([0.0994]),different,tensor([0.0741])
106.wav,181.wav,tensor([0.2769]),different,tensor([0.1490])
106.wav,182.wav,tensor([0.1861]),different,tensor([0.1342])
106.wav,183.wav,tensor([0.1863]),different,tensor([0.1524])
106.wav,184.wav,tensor([0.3074]),different,tensor([0.1709])
106.wav,185.wav,tensor([0.2331]),different,tensor([0.1672])
106.wav,186.wav,tensor([0.1336]),different,tensor([0.0558])
106.wav,187.wav,tensor([0.2765]),different,tensor([0.1977])
106.wav,188.wav,tensor([0.3011]),different,tensor([0.2148])
106.wav,189.wav,tensor([0.1827]),different,tensor([0.2159])
106.wav,190.wav,tensor([0.2434]),different,tensor([0.3238])
106.wav,191.wav,tensor([0.2157]),different,tensor([0.1595])
106.wav,192.wav,tensor([0.1756]),different,tensor([0.1319])
106.wav,193.wav,tensor([0.1294]),different,tensor([0.0582])
106.wav,194.wav,tensor([0.2489]),different,tensor([0.0611])
106.wav,195.wav,tensor([0.1653]),different,tensor([0.0857])
106.wav,196.wav,tensor([0.0565]),different,tensor([0.2733])
106.wav,197.wav,tensor([0.2277]),different,tensor([0.3900])
106.wav,198.wav,tensor([0.1559]),different,tensor([0.2849])
106.wav,199.wav,tensor([0.3144]),different,tensor([0.3393])
106.wav,200.wav,tensor([0.1164]),different,tensor([0.3887])
107.wav,108.wav,tensor([0.8450]),same,tensor([0.7600])
107.wav,109.wav,tensor([0.8679]),same,tensor([0.7532])
107.wav,110.wav,tensor([0.8302]),same,tensor([0.7405])
107.wav,111.wav,tensor([0.2631]),different,tensor([0.2600])
107.wav,112.wav,tensor([0.3118]),different,tensor([0.2286])
107.wav,113.wav,tensor([0.2246]),different,tensor([0.2089])
107.wav,114.wav,tensor([0.3407]),different,tensor([0.3039])
107.wav,115.wav,tensor([0.3680]),different,tensor([0.3653])
107.wav,116.wav,tensor([0.5550]),different,tensor([0.3981])
107.wav,117.wav,tensor([0.3027]),different,tensor([0.4173])
107.wav,118.wav,tensor([0.3081]),different,tensor([0.3355])
107.wav,119.wav,tensor([0.2260]),different,tensor([0.2147])
107.wav,120.wav,tensor([0.3545]),different,tensor([0.1649])
107.wav,121.wav,tensor([0.1629]),different,tensor([0.0276])
107.wav,122.wav,tensor([-0.0054]),different,tensor([-0.0466])
107.wav,123.wav,tensor([0.0727]),different,tensor([-0.0824])
107.wav,124.wav,tensor([0.0983]),different,tensor([0.0363])
107.wav,125.wav,tensor([0.1411]),different,tensor([0.0899])
107.wav,126.wav,tensor([0.3265]),different,tensor([0.2343])
107.wav,127.wav,tensor([0.2676]),different,tensor([0.1855])
107.wav,128.wav,tensor([0.2431]),different,tensor([0.0824])
107.wav,129.wav,tensor([0.3404]),different,tensor([0.1654])
107.wav,130.wav,tensor([0.3011]),different,tensor([0.1435])
107.wav,131.wav,tensor([0.3819]),different,tensor([0.3554])
107.wav,132.wav,tensor([0.3484]),different,tensor([0.3585])
107.wav,133.wav,tensor([0.2353]),different,tensor([0.1441])
107.wav,134.wav,tensor([0.2293]),different,tensor([0.1885])
107.wav,135.wav,tensor([0.2710]),different,tensor([0.2913])
107.wav,136.wav,tensor([0.2730]),different,tensor([0.2402])
107.wav,137.wav,tensor([0.2871]),different,tensor([0.2646])
107.wav,138.wav,tensor([0.2942]),different,tensor([0.2037])
107.wav,139.wav,tensor([0.3168]),different,tensor([0.2481])
107.wav,140.wav,tensor([0.3016]),different,tensor([0.3456])
107.wav,141.wav,tensor([0.2781]),different,tensor([0.1957])
107.wav,142.wav,tensor([0.2002]),different,tensor([0.0570])
107.wav,143.wav,tensor([0.2573]),different,tensor([0.0978])
107.wav,144.wav,tensor([0.1823]),different,tensor([0.0035])
107.wav,145.wav,tensor([0.2337]),different,tensor([0.1788])
107.wav,146.wav,tensor([0.1707]),different,tensor([0.2115])
107.wav,147.wav,tensor([0.3522]),different,tensor([0.3025])
107.wav,148.wav,tensor([0.1806]),different,tensor([0.1694])
107.wav,149.wav,tensor([0.3124]),different,tensor([0.2010])
107.wav,150.wav,tensor([0.2163]),different,tensor([0.1935])
107.wav,151.wav,tensor([0.1197]),different,tensor([0.1255])
107.wav,152.wav,tensor([0.2564]),different,tensor([0.3383])
107.wav,153.wav,tensor([0.2781]),different,tensor([0.2238])
107.wav,154.wav,tensor([0.2577]),different,tensor([0.2998])
107.wav,155.wav,tensor([0.3027]),different,tensor([0.3244])
107.wav,156.wav,tensor([0.2531]),different,tensor([0.3518])
107.wav,157.wav,tensor([0.2900]),different,tensor([0.3489])
107.wav,158.wav,tensor([0.2395]),different,tensor([0.1802])
107.wav,159.wav,tensor([0.2304]),different,tensor([0.2940])
107.wav,160.wav,tensor([0.3034]),different,tensor([0.2845])
107.wav,161.wav,tensor([0.1378]),different,tensor([0.0943])
107.wav,162.wav,tensor([0.0623]),different,tensor([0.0448])
107.wav,163.wav,tensor([0.1131]),different,tensor([-0.0178])
107.wav,164.wav,tensor([0.1836]),different,tensor([0.1439])
107.wav,165.wav,tensor([0.1851]),different,tensor([0.1253])
107.wav,166.wav,tensor([0.2477]),different,tensor([0.1388])
107.wav,167.wav,tensor([0.1651]),different,tensor([0.0556])
107.wav,168.wav,tensor([0.1423]),different,tensor([0.0272])
107.wav,169.wav,tensor([0.1898]),different,tensor([0.0581])
107.wav,170.wav,tensor([0.0488]),different,tensor([-0.0265])
107.wav,171.wav,tensor([0.1173]),different,tensor([0.1397])
107.wav,172.wav,tensor([0.1596]),different,tensor([0.2684])
107.wav,173.wav,tensor([0.1268]),different,tensor([0.2127])
107.wav,174.wav,tensor([0.1247]),different,tensor([0.0689])
107.wav,175.wav,tensor([0.2731]),different,tensor([0.2461])
107.wav,176.wav,tensor([0.1119]),different,tensor([-0.0078])
107.wav,177.wav,tensor([0.0616]),different,tensor([0.1056])
107.wav,178.wav,tensor([0.1373]),different,tensor([0.1271])
107.wav,179.wav,tensor([0.1196]),different,tensor([0.0323])
107.wav,180.wav,tensor([0.1191]),different,tensor([0.0176])
107.wav,181.wav,tensor([0.3477]),different,tensor([0.1207])
107.wav,182.wav,tensor([0.2531]),different,tensor([0.1356])
107.wav,183.wav,tensor([0.2629]),different,tensor([0.1263])
107.wav,184.wav,tensor([0.3831]),different,tensor([0.2016])
107.wav,185.wav,tensor([0.2880]),different,tensor([0.1820])
107.wav,186.wav,tensor([0.2441]),different,tensor([0.0382])
107.wav,187.wav,tensor([0.4033]),different,tensor([0.2897])
107.wav,188.wav,tensor([0.3952]),different,tensor([0.2880])
107.wav,189.wav,tensor([0.3732]),different,tensor([0.2590])
107.wav,190.wav,tensor([0.4065]),different,tensor([0.3146])
107.wav,191.wav,tensor([0.0746]),different,tensor([0.1291])
107.wav,192.wav,tensor([0.1115]),different,tensor([0.0628])
107.wav,193.wav,tensor([0.0901]),different,tensor([0.0407])
107.wav,194.wav,tensor([0.2272]),different,tensor([0.0635])
107.wav,195.wav,tensor([0.1568]),different,tensor([0.0250])
107.wav,196.wav,tensor([0.0794]),different,tensor([0.3057])
107.wav,197.wav,tensor([0.2576]),different,tensor([0.3512])
107.wav,198.wav,tensor([0.2025]),different,tensor([0.2279])
107.wav,199.wav,tensor([0.2972]),different,tensor([0.3155])
107.wav,200.wav,tensor([0.1391]),different,tensor([0.2919])
108.wav,109.wav,tensor([0.8723]),same,tensor([0.7235])
108.wav,110.wav,tensor([0.8614]),same,tensor([0.7577])
108.wav,111.wav,tensor([0.1216]),different,tensor([0.1678])
108.wav,112.wav,tensor([0.1683]),different,tensor([0.1438])
108.wav,113.wav,tensor([0.1471]),different,tensor([0.1348])
108.wav,114.wav,tensor([0.2004]),different,tensor([0.2323])
108.wav,115.wav,tensor([0.2318]),different,tensor([0.2323])
108.wav,116.wav,tensor([0.5399]),different,tensor([0.3791])
108.wav,117.wav,tensor([0.3048]),different,tensor([0.3709])
108.wav,118.wav,tensor([0.3272]),different,tensor([0.3093])
108.wav,119.wav,tensor([0.2134]),different,tensor([0.2088])
108.wav,120.wav,tensor([0.3100]),different,tensor([0.1019])
108.wav,121.wav,tensor([0.1135]),different,tensor([-0.0694])
108.wav,122.wav,tensor([-0.0030]),different,tensor([-0.0567])
108.wav,123.wav,tensor([0.1082]),different,tensor([-0.0753])
108.wav,124.wav,tensor([0.0289]),different,tensor([-0.0425])
108.wav,125.wav,tensor([0.0996]),different,tensor([0.0229])
108.wav,126.wav,tensor([0.2280]),different,tensor([0.1506])
108.wav,127.wav,tensor([0.1890]),different,tensor([0.1400])
108.wav,128.wav,tensor([0.1350]),different,tensor([-0.0060])
108.wav,129.wav,tensor([0.1890]),different,tensor([0.0992])
108.wav,130.wav,tensor([0.1590]),different,tensor([0.0796])
108.wav,131.wav,tensor([0.2872]),different,tensor([0.2243])
108.wav,132.wav,tensor([0.2833]),different,tensor([0.2796])
108.wav,133.wav,tensor([0.1519]),different,tensor([0.0139])
108.wav,134.wav,tensor([0.1405]),different,tensor([0.0902])
108.wav,135.wav,tensor([0.1787]),different,tensor([0.1847])
108.wav,136.wav,tensor([0.2320]),different,tensor([0.2208])
108.wav,137.wav,tensor([0.2477]),different,tensor([0.2396])
108.wav,138.wav,tensor([0.2390]),different,tensor([0.1754])
108.wav,139.wav,tensor([0.2997]),different,tensor([0.2072])
108.wav,140.wav,tensor([0.2558]),different,tensor([0.2413])
108.wav,141.wav,tensor([0.2513]),different,tensor([0.1173])
108.wav,142.wav,tensor([0.1557]),different,tensor([0.0097])
108.wav,143.wav,tensor([0.2205]),different,tensor([0.0751])
108.wav,144.wav,tensor([0.1582]),different,tensor([-0.0509])
108.wav,145.wav,tensor([0.2316]),different,tensor([0.1299])
108.wav,146.wav,tensor([0.1596]),different,tensor([0.2263])
108.wav,147.wav,tensor([0.3139]),different,tensor([0.2302])
108.wav,148.wav,tensor([0.1767]),different,tensor([0.1409])
108.wav,149.wav,tensor([0.2600]),different,tensor([0.1979])
108.wav,150.wav,tensor([0.1833]),different,tensor([0.1678])
108.wav,151.wav,tensor([0.0585]),different,tensor([0.0695])
108.wav,152.wav,tensor([0.2104]),different,tensor([0.2807])
108.wav,153.wav,tensor([0.2000]),different,tensor([0.2066])
108.wav,154.wav,tensor([0.2061]),different,tensor([0.2234])
108.wav,155.wav,tensor([0.2696]),different,tensor([0.2610])
108.wav,156.wav,tensor([0.2150]),different,tensor([0.2383])
108.wav,157.wav,tensor([0.1989]),different,tensor([0.2817])
108.wav,158.wav,tensor([0.1907]),different,tensor([0.1400])
108.wav,159.wav,tensor([0.1674]),different,tensor([0.2444])
108.wav,160.wav,tensor([0.2435]),different,tensor([0.2012])
108.wav,161.wav,tensor([0.1328]),different,tensor([0.0548])
108.wav,162.wav,tensor([0.0408]),different,tensor([0.0399])
108.wav,163.wav,tensor([0.0608]),different,tensor([-0.0454])
108.wav,164.wav,tensor([0.1466]),different,tensor([0.0949])
108.wav,165.wav,tensor([0.1761]),different,tensor([0.1226])
108.wav,166.wav,tensor([0.1594]),different,tensor([0.0770])
108.wav,167.wav,tensor([0.0489]),different,tensor([0.0692])
108.wav,168.wav,tensor([0.1251]),different,tensor([0.0082])
108.wav,169.wav,tensor([0.1516]),different,tensor([-0.0029])
108.wav,170.wav,tensor([0.0197]),different,tensor([-0.0088])
108.wav,171.wav,tensor([0.0799]),different,tensor([0.1004])
108.wav,172.wav,tensor([0.1055]),different,tensor([0.1794])
108.wav,173.wav,tensor([0.1151]),different,tensor([0.1726])
108.wav,174.wav,tensor([0.1030]),different,tensor([0.0077])
108.wav,175.wav,tensor([0.2182]),different,tensor([0.1602])
108.wav,176.wav,tensor([0.0803]),different,tensor([-0.1128])
108.wav,177.wav,tensor([-0.0269]),different,tensor([-0.0203])
108.wav,178.wav,tensor([0.0456]),different,tensor([-0.0218])
108.wav,179.wav,tensor([0.0112]),different,tensor([-0.1009])
108.wav,180.wav,tensor([0.0601]),different,tensor([-0.0538])
108.wav,181.wav,tensor([0.2461]),different,tensor([0.0673])
108.wav,182.wav,tensor([0.2392]),different,tensor([0.1885])
108.wav,183.wav,tensor([0.2238]),different,tensor([0.1412])
108.wav,184.wav,tensor([0.3031]),different,tensor([0.1688])
108.wav,185.wav,tensor([0.2137]),different,tensor([0.1890])
108.wav,186.wav,tensor([0.1610]),different,tensor([-0.0105])
108.wav,187.wav,tensor([0.2711]),different,tensor([0.2112])
108.wav,188.wav,tensor([0.3211]),different,tensor([0.2388])
108.wav,189.wav,tensor([0.2786]),different,tensor([0.1866])
108.wav,190.wav,tensor([0.2937]),different,tensor([0.2334])
108.wav,191.wav,tensor([0.0416]),different,tensor([0.1020])
108.wav,192.wav,tensor([0.0662]),different,tensor([0.0035])
108.wav,193.wav,tensor([0.0655]),different,tensor([0.0512])
108.wav,194.wav,tensor([0.2180]),different,tensor([0.0078])
108.wav,195.wav,tensor([0.1480]),different,tensor([0.0591])
108.wav,196.wav,tensor([0.1101]),different,tensor([0.2975])
108.wav,197.wav,tensor([0.2676]),different,tensor([0.2864])
108.wav,198.wav,tensor([0.1737]),different,tensor([0.2075])
108.wav,199.wav,tensor([0.2784]),different,tensor([0.2467])
